output_item_id,output_count,input_item_id,input_count,station,recipe_id,recipe_type
minecraft:stripped_acacia_wood,3,minecraft:stripped_acacia_log,4,CRAFTING_TABLE,stripped_acacia_wood,minecraft:crafting_shaped
minecraft:stripped_birch_wood,3,minecraft:stripped_birch_log,4,CRAFTING_TABLE,stripped_birch_wood,minecraft:crafting_shaped
minecraft:stripped_cherry_wood,3,minecraft:stripped_cherry_log,4,CRAFTING_TABLE,stripped_cherry_wood,minecraft:crafting_shaped
minecraft:stripped_crimson_hyphae,3,minecraft:stripped_crimson_stem,4,CRAFTING_TABLE,stripped_crimson_hyphae,minecraft:crafting_shaped
minecraft:stripped_dark_oak_wood,3,minecraft:stripped_dark_oak_log,4,CRAFTING_TABLE,stripped_dark_oak_wood,minecraft:crafting_shaped
minecraft:stripped_jungle_wood,3,minecraft:stripped_jungle_log,4,CRAFTING_TABLE,stripped_jungle_wood,minecraft:crafting_shaped
minecraft:stripped_mangrove_wood,3,minecraft:stripped_mangrove_log,4,CRAFTING_TABLE,stripped_mangrove_wood,minecraft:crafting_shaped
minecraft:stripped_oak_wood,3,minecraft:stripped_oak_log,4,CRAFTING_TABLE,stripped_oak_wood,minecraft:crafting_shaped
minecraft:stripped_pale_oak_wood,3,minecraft:stripped_pale_oak_log,4,CRAFTING_TABLE,stripped_pale_oak_wood,minecraft:crafting_shaped
minecraft:stripped_spruce_wood,3,minecraft:stripped_spruce_log,4,CRAFTING_TABLE,stripped_spruce_wood,minecraft:crafting_shaped
minecraft:stripped_warped_hyphae,3,minecraft:stripped_warped_stem,4,CRAFTING_TABLE,stripped_warped_hyphae,minecraft:crafting_shaped
minecraft:sugar,3,minecraft:honey_bottle,1,CRAFTING_TABLE,sugar_from_honey_bottle,minecraft:crafting_shapeless
minecraft:sugar,1,minecraft:sugar_cane,1,CRAFTING_TABLE,sugar_from_sugar_cane,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:allium,1,CRAFTING_TABLE,suspicious_stew_from_allium,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_allium,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_allium,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_allium,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:azure_bluet,1,CRAFTING_TABLE,suspicious_stew_from_azure_bluet,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_azure_bluet,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_azure_bluet,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_azure_bluet,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:blue_orchid,1,CRAFTING_TABLE,suspicious_stew_from_blue_orchid,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_blue_orchid,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_blue_orchid,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_blue_orchid,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_closed_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_closed_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:closed_eyeblossom,1,CRAFTING_TABLE,suspicious_stew_from_closed_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_closed_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_cornflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_cornflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:cornflower,1,CRAFTING_TABLE,suspicious_stew_from_cornflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_cornflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_dandelion,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_dandelion,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:dandelion,1,CRAFTING_TABLE,suspicious_stew_from_dandelion,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_dandelion,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_lily_of_the_valley,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_lily_of_the_valley,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:lily_of_the_valley,1,CRAFTING_TABLE,suspicious_stew_from_lily_of_the_valley,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_lily_of_the_valley,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_open_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_open_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:open_eyeblossom,1,CRAFTING_TABLE,suspicious_stew_from_open_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_open_eyeblossom,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_orange_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_orange_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:orange_tulip,1,CRAFTING_TABLE,suspicious_stew_from_orange_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_orange_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_oxeye_daisy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_oxeye_daisy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:oxeye_daisy,1,CRAFTING_TABLE,suspicious_stew_from_oxeye_daisy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_oxeye_daisy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_pink_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_pink_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:pink_tulip,1,CRAFTING_TABLE,suspicious_stew_from_pink_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_pink_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_poppy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_poppy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:poppy,1,CRAFTING_TABLE,suspicious_stew_from_poppy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_poppy,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_red_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_red_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_red_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_tulip,1,CRAFTING_TABLE,suspicious_stew_from_red_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_torchflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_torchflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_torchflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:torchflower,1,CRAFTING_TABLE,suspicious_stew_from_torchflower,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_white_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_white_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_white_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:white_tulip,1,CRAFTING_TABLE,suspicious_stew_from_white_tulip,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:bowl,1,CRAFTING_TABLE,suspicious_stew_from_wither_rose,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_wither_rose,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,suspicious_stew_from_wither_rose,minecraft:crafting_shapeless
minecraft:suspicious_stew,1,minecraft:wither_rose,1,CRAFTING_TABLE,suspicious_stew_from_wither_rose,minecraft:crafting_shapeless
minecraft:target,1,minecraft:hay_block,1,CRAFTING_TABLE,target,minecraft:crafting_shaped
minecraft:target,1,minecraft:redstone,4,CRAFTING_TABLE,target,minecraft:crafting_shaped
minecraft:terracotta,1,minecraft:clay,1,FURNACE,terracotta,minecraft:smelting
minecraft:tide_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,tide_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:tide_armor_trim_smithing_template,2,minecraft:prismarine,1,CRAFTING_TABLE,tide_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:tide_armor_trim_smithing_template,2,minecraft:tide_armor_trim_smithing_template,1,CRAFTING_TABLE,tide_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:tinted_glass,2,minecraft:amethyst_shard,4,CRAFTING_TABLE,tinted_glass,minecraft:crafting_shaped
minecraft:tinted_glass,2,minecraft:glass,1,CRAFTING_TABLE,tinted_glass,minecraft:crafting_shaped
minecraft:tnt,1,minecraft:gunpowder,5,CRAFTING_TABLE,tnt,minecraft:crafting_shaped
minecraft:tnt,1,minecraft:red_sand,4,CRAFTING_TABLE,tnt,minecraft:crafting_shaped
minecraft:tnt_minecart,1,minecraft:minecart,1,CRAFTING_TABLE,tnt_minecart,minecraft:crafting_shapeless
minecraft:tnt_minecart,1,minecraft:tnt,1,CRAFTING_TABLE,tnt_minecart,minecraft:crafting_shapeless
minecraft:torch,4,minecraft:charcoal,1,CRAFTING_TABLE,torch,minecraft:crafting_shaped
minecraft:torch,4,minecraft:stick,1,CRAFTING_TABLE,torch,minecraft:crafting_shaped
minecraft:trapped_chest,1,minecraft:chest,1,CRAFTING_TABLE,trapped_chest,minecraft:crafting_shapeless
minecraft:trapped_chest,1,minecraft:tripwire_hook,1,CRAFTING_TABLE,trapped_chest,minecraft:crafting_shapeless
minecraft:tripwire_hook,2,minecraft:iron_ingot,1,CRAFTING_TABLE,tripwire_hook,minecraft:crafting_shaped
minecraft:tripwire_hook,2,minecraft:stick,1,CRAFTING_TABLE,tripwire_hook,minecraft:crafting_shaped
minecraft:tuff_brick_slab,6,minecraft:tuff_bricks,3,CRAFTING_TABLE,tuff_brick_slab,minecraft:crafting_shaped
minecraft:tuff_brick_slab,2,minecraft:polished_tuff,1,STONECUTTER,tuff_brick_slab_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_slab,2,minecraft:tuff_bricks,1,STONECUTTER,tuff_brick_slab_from_tuff_bricks_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_slab,2,minecraft:tuff,1,STONECUTTER,tuff_brick_slab_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_stairs,4,minecraft:tuff_bricks,6,CRAFTING_TABLE,tuff_brick_stairs,minecraft:crafting_shaped
minecraft:tuff_brick_stairs,1,minecraft:polished_tuff,1,STONECUTTER,tuff_brick_stairs_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_stairs,1,minecraft:tuff_bricks,1,STONECUTTER,tuff_brick_stairs_from_tuff_bricks_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_stairs,1,minecraft:tuff,1,STONECUTTER,tuff_brick_stairs_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_wall,6,minecraft:tuff_bricks,6,CRAFTING_TABLE,tuff_brick_wall,minecraft:crafting_shaped
minecraft:tuff_brick_wall,1,minecraft:polished_tuff,1,STONECUTTER,tuff_brick_wall_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_wall,1,minecraft:tuff_bricks,1,STONECUTTER,tuff_brick_wall_from_tuff_bricks_stonecutting,minecraft:stonecutting
minecraft:tuff_brick_wall,1,minecraft:tuff,1,STONECUTTER,tuff_brick_wall_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_bricks,4,minecraft:polished_tuff,4,CRAFTING_TABLE,tuff_bricks,minecraft:crafting_shaped
minecraft:tuff_bricks,1,minecraft:polished_tuff,1,STONECUTTER,tuff_bricks_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_bricks,1,minecraft:tuff,1,STONECUTTER,tuff_bricks_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_slab,6,minecraft:tuff,3,CRAFTING_TABLE,tuff_slab,minecraft:crafting_shaped
minecraft:tuff_slab,2,minecraft:tuff,1,STONECUTTER,tuff_slab_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_stairs,4,minecraft:tuff,6,CRAFTING_TABLE,tuff_stairs,minecraft:crafting_shaped
minecraft:tuff_stairs,1,minecraft:tuff,1,STONECUTTER,tuff_stairs_from_tuff_stonecutting,minecraft:stonecutting
minecraft:tuff_wall,6,minecraft:tuff,6,CRAFTING_TABLE,tuff_wall,minecraft:crafting_shaped
minecraft:tuff_wall,1,minecraft:tuff,1,STONECUTTER,tuff_wall_from_tuff_stonecutting,minecraft:stonecutting
minecraft:turtle_helmet,1,minecraft:turtle_scute,5,CRAFTING_TABLE,turtle_helmet,minecraft:crafting_shaped
minecraft:vex_armor_trim_smithing_template,2,minecraft:cobblestone,1,CRAFTING_TABLE,vex_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:vex_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,vex_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:vex_armor_trim_smithing_template,2,minecraft:vex_armor_trim_smithing_template,1,CRAFTING_TABLE,vex_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:ward_armor_trim_smithing_template,2,minecraft:cobbled_deepslate,1,CRAFTING_TABLE,ward_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:ward_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,ward_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:ward_armor_trim_smithing_template,2,minecraft:ward_armor_trim_smithing_template,1,CRAFTING_TABLE,ward_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:warped_button,1,minecraft:warped_planks,1,CRAFTING_TABLE,warped_button,minecraft:crafting_shapeless
minecraft:warped_door,3,minecraft:warped_planks,6,CRAFTING_TABLE,warped_door,minecraft:crafting_shaped
minecraft:warped_fence,3,minecraft:stick,2,CRAFTING_TABLE,warped_fence,minecraft:crafting_shaped
minecraft:warped_fence,3,minecraft:warped_planks,4,CRAFTING_TABLE,warped_fence,minecraft:crafting_shaped
minecraft:warped_fence_gate,1,minecraft:stick,4,CRAFTING_TABLE,warped_fence_gate,minecraft:crafting_shaped
minecraft:warped_fence_gate,1,minecraft:warped_planks,2,CRAFTING_TABLE,warped_fence_gate,minecraft:crafting_shaped
minecraft:warped_fungus_on_a_stick,1,minecraft:fishing_rod,1,CRAFTING_TABLE,warped_fungus_on_a_stick,minecraft:crafting_shaped
minecraft:warped_fungus_on_a_stick,1,minecraft:warped_fungus,1,CRAFTING_TABLE,warped_fungus_on_a_stick,minecraft:crafting_shaped
minecraft:warped_hanging_sign,6,minecraft:iron_chain,2,CRAFTING_TABLE,warped_hanging_sign,minecraft:crafting_shaped
minecraft:warped_hanging_sign,6,minecraft:stripped_warped_stem,6,CRAFTING_TABLE,warped_hanging_sign,minecraft:crafting_shaped
minecraft:warped_hyphae,3,minecraft:warped_stem,4,CRAFTING_TABLE,warped_hyphae,minecraft:crafting_shaped
minecraft:warped_pressure_plate,1,minecraft:warped_planks,2,CRAFTING_TABLE,warped_pressure_plate,minecraft:crafting_shaped
minecraft:warped_shelf,6,minecraft:stripped_warped_stem,6,CRAFTING_TABLE,warped_shelf,minecraft:crafting_shaped
minecraft:warped_sign,3,minecraft:stick,1,CRAFTING_TABLE,warped_sign,minecraft:crafting_shaped
minecraft:warped_sign,3,minecraft:warped_planks,6,CRAFTING_TABLE,warped_sign,minecraft:crafting_shaped
minecraft:warped_slab,6,minecraft:warped_planks,3,CRAFTING_TABLE,warped_slab,minecraft:crafting_shaped
minecraft:warped_stairs,4,minecraft:warped_planks,6,CRAFTING_TABLE,warped_stairs,minecraft:crafting_shaped
minecraft:warped_trapdoor,2,minecraft:warped_planks,6,CRAFTING_TABLE,warped_trapdoor,minecraft:crafting_shaped
minecraft:waxed_chiseled_copper,1,minecraft:waxed_cut_copper_slab,2,CRAFTING_TABLE,waxed_chiseled_copper,minecraft:crafting_shaped
minecraft:waxed_chiseled_copper,1,minecraft:chiseled_copper,1,CRAFTING_TABLE,waxed_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_chiseled_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_chiseled_copper,4,minecraft:waxed_copper_block,1,STONECUTTER,waxed_chiseled_copper_from_waxed_copper_block_stonecutting,minecraft:stonecutting
minecraft:waxed_chiseled_copper,1,minecraft:waxed_cut_copper,1,STONECUTTER,waxed_chiseled_copper_from_waxed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_copper_bars,1,minecraft:copper_bars,1,CRAFTING_TABLE,waxed_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_bars,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_block,1,minecraft:copper_block,1,CRAFTING_TABLE,waxed_copper_block_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_block,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_block_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_bulb,4,minecraft:blaze_rod,1,CRAFTING_TABLE,waxed_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_copper_bulb,4,minecraft:redstone,1,CRAFTING_TABLE,waxed_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_copper_bulb,4,minecraft:waxed_copper_block,3,CRAFTING_TABLE,waxed_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_copper_bulb,1,minecraft:copper_bulb,1,CRAFTING_TABLE,waxed_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_bulb,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_chain,1,minecraft:copper_chain,1,CRAFTING_TABLE,waxed_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_chain,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_chest,1,minecraft:copper_chest,1,CRAFTING_TABLE,waxed_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_chest,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_door,1,minecraft:copper_door,1,CRAFTING_TABLE,waxed_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_door,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_golem_statue,1,minecraft:copper_golem_statue,1,CRAFTING_TABLE,waxed_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_golem_statue,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_grate,4,minecraft:waxed_copper_block,4,CRAFTING_TABLE,waxed_copper_grate,minecraft:crafting_shaped
minecraft:waxed_copper_grate,1,minecraft:copper_grate,1,CRAFTING_TABLE,waxed_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_grate,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_grate,4,minecraft:waxed_copper_block,1,STONECUTTER,waxed_copper_grate_from_waxed_copper_block_stonecutting,minecraft:stonecutting
minecraft:waxed_copper_lantern,1,minecraft:copper_lantern,1,CRAFTING_TABLE,waxed_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_lantern,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_trapdoor,1,minecraft:copper_trapdoor,1,CRAFTING_TABLE,waxed_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_copper_trapdoor,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper,4,minecraft:waxed_copper_block,4,CRAFTING_TABLE,waxed_cut_copper,minecraft:crafting_shaped
minecraft:waxed_cut_copper,1,minecraft:cut_copper,1,CRAFTING_TABLE,waxed_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper,4,minecraft:waxed_copper_block,1,STONECUTTER,waxed_cut_copper_from_waxed_copper_block_stonecutting,minecraft:stonecutting
minecraft:waxed_cut_copper_slab,6,minecraft:waxed_cut_copper,3,CRAFTING_TABLE,waxed_cut_copper_slab,minecraft:crafting_shaped
minecraft:waxed_cut_copper_slab,1,minecraft:cut_copper_slab,1,CRAFTING_TABLE,waxed_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper_slab,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper_slab,8,minecraft:waxed_copper_block,1,STONECUTTER,waxed_cut_copper_slab_from_waxed_copper_block_stonecutting,minecraft:stonecutting
minecraft:waxed_cut_copper_slab,2,minecraft:waxed_cut_copper,1,STONECUTTER,waxed_cut_copper_slab_from_waxed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_cut_copper_stairs,4,minecraft:waxed_cut_copper,6,CRAFTING_TABLE,waxed_cut_copper_stairs,minecraft:crafting_shaped
minecraft:waxed_cut_copper_stairs,1,minecraft:cut_copper_stairs,1,CRAFTING_TABLE,waxed_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper_stairs,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_cut_copper_stairs,4,minecraft:waxed_copper_block,1,STONECUTTER,waxed_cut_copper_stairs_from_waxed_copper_block_stonecutting,minecraft:stonecutting
minecraft:waxed_cut_copper_stairs,1,minecraft:waxed_cut_copper,1,STONECUTTER,waxed_cut_copper_stairs_from_waxed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_chiseled_copper,1,minecraft:waxed_exposed_cut_copper_slab,2,CRAFTING_TABLE,waxed_exposed_chiseled_copper,minecraft:crafting_shaped
minecraft:waxed_exposed_chiseled_copper,1,minecraft:exposed_chiseled_copper,1,CRAFTING_TABLE,waxed_exposed_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_chiseled_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_chiseled_copper,4,minecraft:waxed_exposed_copper,1,STONECUTTER,waxed_exposed_chiseled_copper_from_waxed_exposed_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_chiseled_copper,1,minecraft:waxed_exposed_cut_copper,1,STONECUTTER,waxed_exposed_chiseled_copper_from_waxed_exposed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_copper,1,minecraft:exposed_copper,1,CRAFTING_TABLE,waxed_exposed_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_bars,1,minecraft:exposed_copper_bars,1,CRAFTING_TABLE,waxed_exposed_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_bars,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_bulb,4,minecraft:blaze_rod,1,CRAFTING_TABLE,waxed_exposed_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_exposed_copper_bulb,4,minecraft:redstone,1,CRAFTING_TABLE,waxed_exposed_copper_bulb,minecraft:crafting_shaped
